1.764052345967664026e+00,4.001572083672232938e-01,9.787379841057392005e-01,2.240893199201457797e+00,3.130364479323529849e+02
1.867557990149967484e+00,-9.772778798764110153e-01,9.500884175255893682e-01,-1.513572082976978872e-01,5.581844903796715585e+01
-1.032188517935578448e-01,4.105985019383723289e-01,1.440435711608779867e-01,1.454273506962975082e+00,1.495204950800612664e+02
7.610377251469934157e-01,1.216750164928284139e-01,4.438632327454256621e-01,3.336743273742668325e-01,7.910680227762975392e+01
1.494079073157606130e+00,-2.051582637658008745e-01,3.130677016509013644e-01,-8.540957393017247767e-01,-3.031709849626172826e+01
-2.552989815834078691e+00,6.536185954403606058e-01,8.644361988595057333e-01,-7.421650204064419443e-01,-3.677966488887354046e+01
2.269754623987607633e+00,-1.454365674598764757e+00,4.575851730144606805e-02,-1.871838500258335980e-01,-1.654622179884893995e+01
1.532779214358457542e+00,1.469358769900285022e+00,1.549474256969163022e-01,3.781625196021735635e-01,1.253455554721951302e+02
-8.877857476301127537e-01,-1.980796468223926965e+00,-3.479121493261526088e-01,1.563489691039800511e-01,-9.565682744319477138e+01
1.230290680727720742e+00,1.202379848784411287e+00,-3.873268174079522730e-01,-3.023027505753355659e-01,1.352446942854540168e+01
-1.048552965067092613e+00,-1.420017937178975176e+00,-1.706270190625012617e+00,1.950775395231789666e+00,-1.387536385725698551e+01
-5.096521817516534991e-01,-4.380743016111863786e-01,-1.252795360049926199e+00,7.774903558319100627e-01,-4.177258624796696296e+01
-1.613897847557951515e+00,-2.127402802139687077e-01,-8.954665611936756253e-01,3.869024978592620068e-01,-6.687932541193681857e+01
-5.108051375688730245e-01,-1.180632184122412109e+00,-2.818222833865486818e-02,4.283318705304176577e-01,-1.505496131350961164e+01
6.651722238316788716e-02,3.024718977397813924e-01,-6.343220936809635946e-01,-3.627411659871381255e-01,-6.309051585983424104e+01
-6.724604477759510424e-01,-3.595531615405412884e-01,-8.131462820444540496e-01,-1.726282602331676852e+00,-2.328353446795503601e+02
1.774261422537528332e-01,-4.017809362082618851e-01,-1.630198346966044598e+00,4.627822555257741777e-01,-7.964440992419024212e+01
-9.072983643832421841e-01,5.194539579613895175e-02,7.290905621775368717e-01,1.289829107574106681e-01,4.382709883644132987e+01
1.139400684543300679e+00,-1.234825820353652626e+00,4.023416411775490031e-01,-6.848100909403131986e-01,-5.184757936759919517e+01
-8.707971491818817800e-01,-5.788496647644154613e-01,-3.115525321273726611e-01,5.616534222974543800e-02,-5.375413379641314293e+01
-1.165149840783356483e+00,9.008264869541871001e-01,4.656624397304598428e-01,-1.536243686277223741e+00,-9.667742181369914078e+01
1.488252193795599698e+00,1.895889176030583156e+00,1.178779571159650708e+00,-1.799248358123509139e-01,1.591744537000602122e+02
-1.070752621510542513e+00,1.054451726931136646e+00,-4.031769469731796285e-01,1.222445070382427446e+00,9.430524146448397005e+01
2.082749780768602954e-01,9.766390364837127525e-01,3.563663971744018832e-01,7.065731681919481533e-01,1.238629983203789493e+02
1.050002072082047849e-02,1.785870493905835188e+00,1.269120927036199165e-01,4.019893634447016528e-01,1.051646655429775450e+02
1.883150697056254375e+00,-1.347759061142446368e+00,-1.270484998485733596e+00,9.693967081580111556e-01,-8.145319063434904194e+00
-1.173123405114159912e+00,1.943621185649292649e+00,-4.136189807597473456e-01,-7.474548114407577604e-01,-5.131640585669802590e+01
1.922942026480384703e+00,1.480514791434424327e+00,1.867558960426569881e+00,9.060446582753852729e-01,2.959494150751555708e+02
-8.612256850547025389e-01,1.910064953099033680e+00,-2.680033709513803819e-01,8.024563957963951610e-01,1.000492345227455644e+02
9.472519677737479826e-01,-1.550100930908341890e-01,6.140793703460802888e-01,9.222066715665268033e-01,1.367250431180803218e+02
3.764255311556294337e-01,-1.099400790584194487e+00,2.982381742060559726e-01,1.326385896687030330e+00,1.069361242883477274e+02
-6.945678597313654778e-01,-1.496345403276707620e-01,-4.351535517216374438e-01,1.849263728479341840e+00,1.138204391095391514e+02
6.722947570124354622e-01,4.074618362411104311e-01,-7.699160744453164007e-01,5.392491912918172536e-01,2.304747392456496868e+01
-6.743326606573760706e-01,3.183055827435118251e-02,-6.358460783788809634e-01,6.764332949464997302e-01,3.744724409764359052e+00
5.765908166149409375e-01,-2.082987555779948763e-01,3.960067126616452771e-01,-1.093061508730505782e+00,-6.462792903403135369e+01
-1.491257592705605539e+00,4.393917012645369158e-01,1.666734953725290402e-01,6.350314368921063934e-01,5.155987250792724552e+01
2.383144774863942050e+00,9.444794869904138412e-01,-9.128222254441585859e-01,1.117016288095852961e+00,1.175920057810595125e+02
-1.315907410511521158e+00,-4.615846048147089764e-01,-6.824160532463123541e-02,1.713342721649366629e+00,1.032899421706118943e+02
-7.447548220484399017e-01,-8.264385386590143989e-01,-9.845252442543230009e-02,-6.634782863621073723e-01,-1.084941348116487490e+02
1.126635922106506982e+00,-1.079931508363423331e+00,-1.147468652411102408e+00,-4.378200447444340337e-01,-1.299049826704796260e+02
-4.980324506923048955e-01,1.929532053816985782e+00,9.494208069257608074e-01,8.755124138519089494e-02,1.276275597512651103e+02
-1.225435518830167991e+00,8.443629764015471162e-01,-1.000215347389564746e+00,-1.544771096777611596e+00,-1.997208085895710497e+02
1.188029792352301772e+00,3.169426119248496265e-01,9.208588237808189580e-01,3.187276529430211891e-01,1.254714427509362054e+02
8.568306119026911638e-01,-6.510255933001468653e-01,-1.034242841784464684e+00,6.815945182816269821e-01,-1.469866817095432054e+01
-8.034096641738410760e-01,-6.895497777502005432e-01,-4.555325035173431458e-01,1.747915902505672858e-02,-6.929376763774504866e+01
-3.539939112534839505e-01,-1.374951293418018805e+00,-6.436184028328905127e-01,-2.223403152224426638e+00,-2.932495452487431180e+02
6.252314510271874681e-01,-1.602057655606747621e+00,-1.104383339428450572e+00,5.216507926097440490e-02,-1.120260926416218581e+02
-7.395629963913132876e-01,1.543014595406735801e+00,-1.292856909723448577e+00,2.670508693491829288e-01,-2.637931555316394849e+01
-3.928281822749560281e-02,-1.168093497741197417e+00,5.232766605317537012e-01,-1.715463312222481052e-01,-2.041529161544970350e+01
7.717905512136673529e-01,8.235041539637314445e-01,2.163235949280689852e+00,1.336527949436391971e+00,3.077541865308917295e+02
-3.691818379424435803e-01,-2.393791775759263885e-01,1.099659595887113150e+00,6.552637307225978036e-01,1.162317668682551073e+02
6.401315260975920518e-01,-1.616956044310834395e+00,-2.432612439893563558e-02,-7.380309092056887010e-01,-1.086685510006072519e+02
2.799245990432382425e-01,-9.815038964295794144e-02,9.101789080925919428e-01,3.172182151913020554e-01,9.182363041804890713e+01
7.863279621089761529e-01,-4.664190967359430617e-01,-9.444462559182503769e-01,-4.100496932025484709e-01,-9.974419262505274730e+01
-1.702041386144059407e-02,3.791517355550818036e-01,2.259308950690852136e+00,-4.225715166064269307e-02,1.616754283644944223e+02
-9.559450004927769751e-01,-3.459817756993864291e-01,-4.635959746460941999e-01,4.814814737734621763e-01,-2.042851377370371324e+01
-1.540797014444624802e+00,6.326199420033171150e-02,1.565065379653755862e-01,2.321810362002757755e-01,1.584870717461861034e+00
-5.973160689653627120e-01,-2.379217297360070038e-01,-1.424060908982531570e+00,-4.933198833621940671e-01,-1.600456092420055541e+02
-5.428614760167177478e-01,4.160500462614254991e-01,-1.156182431821912715e+00,7.811981017099933755e-01,-6.408480850015308761e+00
1.494484544491368805e+00,-2.069985025013532542e+00,4.262587307781009471e-01,6.769080350302455473e-01,4.823606400837552144e+01
-6.374370255522290307e-01,-3.972718143287976567e-01,-1.328805775869556227e-01,-2.977908794017283256e-01,-6.180605604433654321e+01
-3.090129690471222212e-01,-1.676003806329976697e+00,1.152331564783120044e+00,1.079618592036821090e+00,1.092482336644750234e+02
-8.133642592042028552e-01,-1.466424327802513972e+00,5.210648764527585630e-01,-5.757879698130661250e-01,-8.216386249541399422e+01
1.419531633207796739e-01,-3.193284171450951892e-01,6.915387510701865859e-01,6.947491436560059297e-01,9.984711277454343303e+01
-7.255973784635842971e-01,-1.383363955395055411e+00,-1.582938397335081904e+00,6.103793791072051889e-01,-1.155168368131014205e+02
-1.188859257784028900e+00,-5.068163542986875436e-01,-5.963140384505081215e-01,-5.256729626954628753e-02,-8.662754950851777380e+01
-1.936279805846506941e+00,1.887785967938285514e-01,5.238910238342056047e-01,8.842208704466140989e-02,9.973683300155183673e+00
-3.108861716984717138e-01,9.740016626878340855e-02,3.990463456401301956e-01,-2.772592756426650151e+00,-2.198334331187410555e+02
1.955912308250694176e+00,3.900933226879264581e-01,-6.524085823870200418e-01,-3.909533751876010932e-01,-2.508192828415100450e+01
4.937417773491884487e-01,-1.161039390343665267e-01,-2.030684467781494362e+00,2.064492861359319420e+00,5.034456748463000508e+01
-1.105406572324726111e-01,1.020172711715799707e+00,-6.920498477843911589e-01,1.536377054245797735e+00,1.208781301681818832e+02
2.863436888922795687e-01,6.088438344754507625e-01,-1.045253366146954743e+00,1.211145289682700854e+00,6.247557057913111578e+01
6.898181645347883917e-01,1.301846229564998403e+00,-6.280875596415789186e-01,-4.810271184607877171e-01,-2.614767708367658372e+01
2.303916697683941806e+00,-1.060015822721547263e+00,-1.359497006783208228e-01,1.136891362602695299e+00,1.017581140525430499e+02
9.772496771485560119e-02,5.829536797532935966e-01,-3.994490292628751771e-01,3.700558878475187496e-01,2.744619318852160816e+01
-1.306526851735316574e+00,1.658130679618188053e+00,-1.181640451285697613e-01,-6.801782039968503613e-01,-3.791020413484751828e+01
6.663830820319143200e-01,-4.607197873885532924e-01,-1.334258471402753443e+00,-1.346717505797555336e+00,-2.107232512515184339e+02
6.937731526901325108e-01,-1.595734381462668994e-01,-1.337015596684391627e-01,1.077743805976262736e+00,9.448197546273210889e+01
-1.126825808756743541e+00,-7.306777528648248365e-01,-3.848798091812754563e-01,9.435158931707400554e-02,-6.578993902836842267e+01
-4.217145129057893460e-02,-2.868871923899076193e-01,-6.162640209564740346e-02,-1.073052762911746866e-01,-2.426916624002457468e+01
-7.196043885517928729e-01,-8.129929885540773116e-01,2.745163577239395081e-01,-8.909150829955279072e-01,-1.022946044747191365e+02
-1.157355259190853580e+00,-3.122922511256933098e-01,-1.576670161638158985e-01,2.256723497298209313e+00,1.533689434658214736e+02
-7.047002758562337377e-01,9.432607249694947571e-01,7.471883342046318210e-01,-1.188944955203736109e+00,-3.621806092765071128e+01
7.732529774025996838e-01,-1.183880640193317735e+00,-2.659172237996740851e+00,6.063195243593807460e-01,-1.511219963601846530e+02
-1.755890583437719421e+00,4.509344618059148435e-01,-6.840108977372165722e-01,1.659550796189872113e+00,7.908374069065453682e+01
1.068509399316009079e+00,-4.533858038513876587e-01,-6.878376110286823497e-01,-1.214077403094120600e+00,-1.468562260120501719e+02
-4.409226322925913766e-01,-2.803554951845090848e-01,-3.646935443916853870e-01,1.567038552723639677e-01,-2.949942263433970524e+01
5.785214977288783977e-01,3.496544569931739899e-01,-7.641439239064430344e-01,-1.437791473801578457e+00,-1.542873802567457346e+02
1.364531848102471301e+00,-6.894491845499376437e-01,-6.522935999350191194e-01,-5.211893123011108742e-01,-8.553149940579335464e+01
-1.843069550156648528e+00,-4.779740040404866774e-01,-4.796558140079476562e-01,6.203582983435125264e-01,-3.199344805412177095e+01
6.984571491073360283e-01,3.770889086269340121e-03,9.318483741143036569e-01,3.399649838012619996e-01,1.073483409459305875e+02
-1.568211160255476855e-02,1.609281682982229844e-01,-1.906534935813993525e-01,-3.948495140334503106e-01,-4.243181950513630341e+01
-2.677335368939664506e-01,-1.128011331470006873e+00,2.804417053162959750e-01,-9.931236109295806802e-01,-1.123846496791699678e+02
8.416312640736364203e-01,-2.494585801609488507e-01,4.949498165009073858e-02,4.938367762809563466e-01,5.548997253375709704e+01
6.433144650629278871e-01,-1.570623408633452733e+00,-2.069036761639717337e-01,8.801789120807822497e-01,2.291181557897940024e+01
-1.698105819432254471e+00,3.872804753950633838e-01,-2.255564229402189369e+00,-1.022506843635603513e+00,-2.639981012788422277e+02
3.863055184018809873e-02,-1.656715102321953736e+00,-9.855107376841506506e-01,-1.471835007463586864e+00,-2.518712843790046350e+02
1.648134932207559578e+00,1.642277554873339540e-01,5.672902778526693890e-01,-2.226751005151544893e-01,5.817002978060813234e+01
-3.534317487571990712e-01,-1.616474188651032540e+00,-2.918373627478628163e-01,-7.614922118116232985e-01,-1.491655967041812403e+02
